RATE,TYPE,LOCATIONID,TS
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:02.871"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:02.871"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:14.882"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:14.882"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:14.882"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:27.203"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:27.203"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:27.203"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:39.501"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:39.501"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:39.501"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:51.709"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:51.709"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:21:51.709"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:03.843"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:03.843"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:03.843"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:18.028"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:18.028"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:18.028"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:31.605"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:31.605"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:31.605"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:45.018"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:45.018"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:45.018"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:59.495"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:59.495"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:22:59.495"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:13.841"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:13.841"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:13.841"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:27.554"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:27.554"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:27.554"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:41.098"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:41.098"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:41.098"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:54.995"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:54.995"
2400,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:23:54.995"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:09.201"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:09.201"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:09.201"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:24.323"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:24.323"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:24.323"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:38.729"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:38.729"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:38.729"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:52.654"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:52.654"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:24:52.654"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:06.397"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:06.397"
2460,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:06.397"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:19.992"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:19.992"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:19.992"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:33.450"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:33.450"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:33.450"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:47.204"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:47.204"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:25:47.204"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:00.393"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:00.393"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:00.393"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:13.244"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:13.244"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:13.244"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:25.891"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:25.891"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:25.891"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:38.367"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:38.367"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:38.367"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:51.353"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:51.353"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:26:51.353"
1920,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:27:03.836"
180,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:27:03.836"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:27:03.836"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:12.239"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:12.239"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:12.239"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:24.809"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:24.809"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:24.809"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:37.615"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:37.615"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:37.615"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:50.340"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:50.340"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:28:50.340"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:03.105"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:03.105"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:03.105"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:15.618"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:15.618"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:15.618"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:28.559"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:28.559"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:28.559"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:40.745"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:40.746"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:40.746"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:53.618"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:53.618"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:29:53.618"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:05.543"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:05.543"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:05.543"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:18.322"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:18.322"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:18.322"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:30.471"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:30.471"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:30.471"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:42.533"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:42.533"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:42.533"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:54.924"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:54.924"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:30:54.924"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:07.326"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:07.326"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:07.326"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:19.559"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:19.559"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:19.559"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:31.962"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:31.962"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:31.962"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:44.433"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:44.433"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:44.433"
2280,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:56.544"
660,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:56.544"
2940,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:31:56.544"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:08.617"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:08.617"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:08.618"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:20.765"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:20.765"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:20.765"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:32.427"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:32.427"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:32.427"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:44.877"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:44.877"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:44.877"
2220,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:56.724"
600,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:56.724"
2820,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:32:56.724"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:11.416"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:11.416"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:11.416"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:25.033"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:25.033"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:25.033"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:38.877"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:38.877"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:38.878"
2520,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:52.995"
540,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:52.996"
3060,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:33:52.996"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:05.261"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:05.261"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:05.261"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:17.325"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:17.325"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:17.325"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:29.997"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:29.998"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:29.998"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:43.526"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:43.526"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:43.526"
1980,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:56.079"
720,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:56.079"
2700,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:34:56.079"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:08.885"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:08.885"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:08.885"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:21.579"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:21.580"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:21.580"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:34.209"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:34.209"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:34.209"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:47.403"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:47.403"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:35:47.403"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:00.262"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:00.262"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:00.262"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:14.421"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:14.421"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:14.421"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:27.704"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:27.704"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:27.704"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:40.904"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:40.904"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:40.904"
2880,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:53.785"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:53.785"
3360,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:36:53.785"
2400,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:07.563"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:07.563"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:07.563"
2400,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:21.293"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:21.293"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:21.293"
2400,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:35.360"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:35.360"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:35.360"
2400,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:49.096"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:49.096"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:37:49.096"
2400,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:38:02.504"
480,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:38:02.504"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:38:02.504"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:06.346"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:06.346"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:06.346"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:19.627"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:19.627"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:19.627"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:33.106"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:33.106"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:33.106"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:46.992"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:46.992"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:39:46.992"
2160,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:01.468"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:01.468"
2580,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:01.468"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:14.172"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:14.172"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:14.172"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:27.353"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:27.353"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:27.353"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:40.109"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:40.109"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:40.109"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:53.063"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:53.063"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:40:53.063"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:06.248"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:06.248"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:06.248"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:19.767"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:19.768"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:19.768"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:32.968"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:32.968"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:32.968"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:45.452"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:45.452"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:45.452"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:58.291"
240,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:58.291"
2340,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:41:58.291"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:11.599"
780,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:11.599"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:11.599"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:24.522"
780,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:24.522"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:24.522"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:38.055"
780,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:38.055"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:38.055"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:51.189"
780,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:51.189"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:42:51.189"
2100,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:04.448"
780,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:04.448"
2880,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:04.448"
2580,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:17.319"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:17.319"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:17.319"
2580,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:31.280"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:31.280"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:31.280"
2580,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:44.235"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:44.235"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:44.235"
2580,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:57.492"
420,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:57.492"
3000,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:43:57.492"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:11.492"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:11.492"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:11.492"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:23.840"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:23.840"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:23.840"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:36.650"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:36.650"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:36.650"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:49.518"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:49.518"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:45:49.518"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:02.285"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:02.285"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:02.285"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:14.690"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:14.690"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:14.690"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:26.913"
300,LORRY,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:26.913"
2100,ANY_VEHICLE,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:26.913"
1800,CAR,mq.MQ_57.265_HFB_NO,"2019-04-17 10:46:39.642"
